label,message
0,R we still meeting 4 dinner tonight?
0,That Is cool! I am a gentleman and will treat you with dignity and respect.
0,Shall i start from hear.
0,Then we wait 4 you lor... No need 2 feel bad lar...
0,No did you check? I got his detailed message now
0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
0,Kaiez... Enjoy you are tuition... Gee... Thk e second option sounds beta... I will go yan jiu den message you...
0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
0,cool. We will have fun practicing making babies!
0,Actually getting ready to leave the house.
0,K..k..any special today?
1,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
0,Then we got to do it after that
0,"I have got ten bucks, jay is being noncomittal"
0,Where at were hungry too
0,Pls speak to that customer machan.
0,somewhere out there beneath the pale moon light someone think in of you some where out there where dreams come true... goodnite &amp; sweet dreams
0,"Wen you are lovable bcums angry wid you, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n love!.. kettoda manda... Have nice day da."
1,Dear YOU've been invited to XCHAT. This is our final attempt to contact you! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
0,So wats you are opinion about him and how about is character?
0,Jay is snickering and tells me that x is totally fucking up the chords as we speak
0,No..few hours before.went to hair cut .
0,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
0,Lmao. Take a pic and send it to me.
0,Speak only when you feel your words are better than the silence... Gud mrng:-)
0,No. She is currently in scotland for that.
0,Do you work all this week ?
1,Congratulations you are awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
0,Lol great now i am getting hungry.
0,Yes.. now only saw your message..
0,I will be at mu in like  &lt;#&gt;  seconds
0,Ok...
0,THING R GOOD THANX GOT EXAMS IN MARCH I HAVE DONE NO REVISION? IS FRAN STILL WITH BOYF? I HAVE GOT TO INTERVIW 4 EXETER BIT WORRIED!x
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I will come up"
1,For sale - arsenal dartboard. Good condition but no doubles or trebles!
0,Do not look back at the building because you have no coat and i do not want you to get more sick. Just hurry home and wear a coat to the gym!!!
0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
0,Thanks for ve lovely wisheds. You rock
0,You intrepid duo you! Have a great time and see you both soon. 
0,I asked sen to come chennai and search for job.
0,Dad went out oredi... 
0,"I jus hope its true that  missin me cos i am really missin him! You have not done anything to feel guilty about, yet."
0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i do not know...
0,"Arms fine, how is Cardiff and uni? "
0,In fact when do you leave? I think addie goes back to school tues or wed
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish you: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
0,Ya:)going for restaurant..
0,"Its ok., i just askd did you knw tht no?"
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
0,Those ducking chinchillas
0,I am in a marriage function
0,Looks like you wil b getting a headstart i am leaving here bout 2.30ish but if you r desperate for my company I could head in earlier-we were goin to meet in rummer.
0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
1,As a registered optin subscriber you are draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 What Is No1 in the BBC charts
0,say thanks2. 
0,Message me when rajini comes.
0,Ya! when are ü taking ure practical lessons? I start in june..  
0,"That is good, because I need drugs"
0,Stupid.its not possible
0,Can ü all decide faster cos my sis going home liao..
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
0,YOU sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
1,CLAIRE here am havin borin time & am now alone YOU want to cum over 2nite? Chat now 09099725823 hope 2 C YOU Love CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
0,"Fighting with the world is easy, you either win or lose bt fightng with some1 who is close to you is dificult if you lose - you lose if you win - you still lose."
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
0,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
0,Kind Of. First one gets in at twelve! Aah. Speak tomo
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 AS SOON AS POSSIBLE!"
0,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
0,Wat makes you thk i will fall down. But actually i thk i am quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
0,I will not touch you with out your permission.
1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel YOU fancy cumin over? Pls leave message 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
0,"7 wonders in My WORLD 7th You 6th You Are style 5th You Are smile 4th You Are Personality 3rd You Are Nature 2nd You Are SMS and 1st ""You Are Lovely Friendship""... good morning dear"
0,Take some small dose tablet for fever
0,Oh. YOU must have taken your REAL Valentine out shopping first.
0,"Just sent you an email – to an address with incomm in it, is that right?"
0,"Will do, you going to be at blake's all night? I might be able to get out of here a little early"
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
0,"Nice. Wait...should you be texting right now? I am not going to pay your ticket, ya know!"
0,I am watching lotr w my sis dis aft. So you wan 2 meet me 4 dinner at nite a not?
0,Why you keeping me away like this
0,I think its far more than that but find out. Check google maps for a place from your dorm.
0,My trip was ok but quite tiring lor. Uni starts today but it is ok 4 me cos i am not taking any modules but jus concentrating on my final yr project.
0,Have you always been saying welp?
0,"I am a guy, browsin is compulsory"
0,Ok...
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
0,"Sorry, I will call later"
0,"(I should add that I do not really care and if you cannot I can at least get this dude to fuck off but hey, your money if you want it)"
0,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
0,I told your number to gautham..
0,Tell them no need to investigate about me anywhere.
0,Ok i juz receive..
0,"Cannot believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
0,In the end she might still vomit but its okay. Not everything will come out.
0,How are you with moneY...as in to you...money are not a thing....how are you sha!
0,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
0,Hey gals.. Anyone of you going down to e driving centre tomorrow?
0,I am always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
0,I am putting it on now. It should be ready for  &lt;TIME&gt; 
0,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone is smile makes us to forget time gud noon"
1,"SMS. ac JSco: Energy is high, but you may not know where 2channel it. 2day you are leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
0,Host-based IDPS for linux systems.
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,Don no da:)what is you plan?
0,Ill be there on  &lt;#&gt;  ok.
0,Oh my God. I am almost home
0,Total video converter free download type this in google search:)
1,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
0,"Wen you are lovable bcums angry wid you, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n love!.. kettoda manda... Have nice day da."
0,Sounds like something that someone testing me would sayy
0,When you love someone Do Not make them to love you as much as you do. But Love them so much that they do not want to be loved by anyone except you... Gud nit.
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
0,Oops sorry. Just to check that you do not mind picking me up tomo at half eight from station. Would that be ok?
0,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it will not go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
0,How Is the champ just leaving glasgow!
0,K:)all the best:)congrats...
0,I wonder if you will get this text?
0,I need to come home and give you some good lovin...
1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
0,Shall i ask one thing if you do not mistake me.
